year,n small,n medium,n large
2000,8459,4168,779
2001,8867,3853,686
2002,9237,3573,596
2003,9472,3350,584
2004,9610,3188,608
2005,9699,3094,613
2006,9776,3017,613
2007,9879,2895,632
2008,9985,2775,646
2009,10090,2664,652
2010,10257,2559,590
2011,10337,2473,596
2012,10395,2393,618
