year,n small,n medium,n large
2000,8015,4404,987
2001,7955,4421,1030
2002,7952,4441,1013
2003,7903,4449,1054
2004,7833,4469,1104
2005,7770,4470,1166
2006,7719,4471,1216
2007,7653,4475,1278
2008,7603,4452,1351
2009,7546,4466,1394
2010,7527,4469,1410
2011,7475,4443,1488
2012,7412,4427,1567
