year,n small,n medium,n large
2000,8015,4402,989
2001,7954,4418,1034
2002,7950,4439,1017
2003,7899,4449,1058
2004,7830,4464,1112
2005,7765,4470,1171
2006,7713,4474,1219
2007,7644,4478,1284
2008,7591,4457,1358
2009,7529,4478,1399
2010,7512,4480,1414
2011,7466,4448,1492
2012,7408,4437,1561
