year,n small,n medium,n large
2000,8028,4392,986
2001,7862,4445,1099
2002,7849,4467,1090
2003,7733,4498,1175
2004,7585,4519,1302
2005,7449,4515,1442
2006,7338,4540,1528
2007,7194,4533,1679
2008,7035,4537,1834
2009,6943,4515,1948
2010,6927,4500,1979
2011,6786,4432,2188
2012,6639,4407,2360
