year,n cattle,n beef,n dairy
2000,1696862,776946,505162
2001,1600351,713615,473077
2002,1499386,656223,430214
2003,1445678,625953,407287
2004,1411742,604990,394668
2005,1387621,590118,385711
2006,1359729,577520,370707
2007,1340791,566446,363107
2008,1319664,555143,353554
2009,1296295,545843,339722
2010,1257314,522538,324319
2011,1242288,513864,318175
2012,1235660,510910,314627
