year,n cattle,n beef,n dairy
2000,1863950,881758,565565
2001,1889716,898779,574310
2002,1885869,902889,566353
2003,1905204,920103,568474
2004,1932959,938828,577504
2005,1961468,957986,586855
2006,1982342,977702,588013
2007,2012035,997859,597549
2008,2041350,1018095,606628
2009,2062558,1038636,607295
2010,2066879,1042099,608153
2011,2096590,1062727,617236
2012,2126896,1084248,626021
