year,n cattle,n beef,n dairy
2000,1862590,880688,565275
2001,1890555,899297,574631
2002,1886894,904023,566244
2003,1908827,923454,568746
2004,1940182,944773,578782
2005,1972897,966894,589376
2006,1997732,990069,591036
2007,2033069,1014264,602178
2008,2068584,1038993,612964
2009,2095229,1064876,613726
2010,2101099,1069780,614692
2011,2140076,1097080,626369
2012,2181154,1126468,638059
