year,n small,n medium,n large
2000,8458,4169,779
2001,8867,3852,687
2002,9238,3576,592
2003,9469,3358,579
2004,9608,3194,604
2005,9696,3097,613
2006,9775,3020,611
2007,9869,2911,626
2008,9983,2785,638
2009,10089,2674,643
2010,10251,2575,580
2011,10336,2486,584
2012,10391,2411,604
