year,n small,n medium,n large
2000,8031,4393,982
2001,7847,4458,1101
2002,7831,4483,1092
2003,7697,4517,1192
2004,7521,4545,1340
2005,7368,4543,1495
2006,7233,4572,1601
2007,7050,4566,1790
2008,6883,4531,1992
2009,6756,4528,2122
2010,6721,4519,2166
2011,6536,4456,2414
2012,6366,4389,2651
