year,n small,n medium,n large
2000,8429,4186,791
2001,8808,3888,710
2002,9138,3647,621
2003,9344,3452,610
2004,9460,3323,623
2005,9538,3230,638
2006,9609,3161,636
2007,9702,3051,653
2008,9811,2932,663
2009,9893,2846,667
2010,10020,2751,635
2011,10091,2683,632
2012,10141,2617,648
