year,n cattle,n beef,n dairy
2000,1696882,777094,505014
2001,1600389,713869,472828
2002,1499888,657429,429455
2003,1446695,627777,406414
2004,1413633,607333,394148
2005,1389911,592714,385336
2006,1361974,579993,370405
2007,1342948,568464,363171
2008,1321279,556743,353501
2009,1298207,547562,339842
2010,1259095,524341,324210
2011,1244949,516706,317897
2012,1239273,514734,314318
