year,n cattle,n beef,n dairy
2000,1696779,776878,505155
2001,1599937,713509,472787
2002,1499128,656554,429638
2003,1445201,626223,406548
2004,1410572,604846,393663
2005,1386213,589703,384738
2006,1357419,576190,369755
2007,1338724,564855,362644
2008,1318013,553628,353437
2009,1295481,545020,339743
2010,1256486,521372,324669
2011,1242044,512946,318853
2012,1236161,510535,315504
