year,n small,n medium,n large
2000,8194,4312,900
2001,8282,4218,906
2002,8406,4137,863
2003,8434,4087,885
2004,8458,4045,903
2005,8465,4010,931
2006,8490,3978,938
2007,8507,3929,970
2008,8522,3877,1007
2009,8559,3832,1015
2010,8623,3784,999
2011,8659,3732,1015
2012,8689,3674,1043
