year,n small,n medium,n large
2000,8029,4393,984
2001,7848,4457,1101
2002,7834,4483,1089
2003,7702,4516,1188
2004,7527,4540,1339
2005,7369,4532,1505
2006,7233,4562,1611
2007,7055,4546,1805
2008,6878,4540,1988
2009,6747,4534,2125
2010,6707,4527,2172
2011,6515,4449,2442
2012,6340,4376,2690
