year,n cattle,n beef,n dairy
2000,1798384,844886,537517
2001,1786722,839362,531707
2002,1749344,827064,506828
2003,1747064,830858,500876
2004,1753344,836269,501869
2005,1759837,841631,503163
2006,1759002,847068,497045
2007,1765836,851955,499147
2008,1776545,859535,502406
2009,1773817,863908,495495
2010,1753245,850616,488408
2011,1754698,852665,488006
2012,1762564,859267,489393
