year,n cattle,n beef,n dairy
2000,1860957,879702,564628
2001,1885168,895672,572869
2002,1878261,897854,563780
2003,1895177,913684,564866
2004,1920642,930937,573078
2005,1946487,948303,581557
2006,1964189,966111,581451
2007,1990831,984217,589987
2008,2017199,1002431,598141
2009,2036443,1021040,598776
2010,2038194,1022019,599548
2011,2064990,1040414,607949
2012,2091975,1059501,615847
