year,n cattle,n beef,n dairy
2000,1858541,877371,564543
2001,1931561,921546,593388
2002,1933580,932259,584694
2003,1981101,975865,588609
2004,2057389,1021795,618967
2005,2141768,1073845,651296
2006,2201010,1129064,655319
2007,2293895,1187585,689683
2008,2392536,1249852,726057
2009,2458418,1315665,726126
2010,2479018,1336106,726285
2011,2589029,1407453,764949
2012,2704329,1482710,804992
