year,n cattle,n beef,n dairy
2000,1858579,877326,564626
2001,1932271,921871,593773
2002,1934787,932967,585193
2003,1986412,980574,589211
2004,2067427,1030979,619821
2005,2152985,1084180,652178
2006,2213667,1140700,656340
2007,2308183,1200668,690888
2008,2409284,1264758,727637
2009,2476813,1332224,727700
2010,2498065,1353365,727811
2011,2609559,1425724,766672
2012,2727111,1502368,807298
