year,n cattle,n beef,n dairy
2000,1691964,774201,503015
2001,1592459,708810,470017
2002,1487788,649871,424982
2003,1432636,619289,400914
2004,1397088,597440,387582
2005,1371777,581741,378260
2006,1342201,567870,362844
2007,1322803,556013,355557
2008,1300875,543771,346138
2009,1277509,533869,332916
2010,1237378,509123,317826
2011,1221467,499907,311333
2012,1214261,496549,307602
