year,n cattle,n beef,n dairy
2000,1798559,845094,537460
2001,1785534,838364,531475
2002,1747043,824916,506622
2003,1742321,826688,500241
2004,1745465,829835,500356
2005,1748876,832878,500878
2006,1745761,836086,494689
2007,1749549,838625,496065
2008,1757002,843772,498479
2009,1753325,845973,492763
2010,1735715,834109,487173
2011,1734775,834341,486152
2012,1738240,837781,486272
