year,n small,n medium,n large
2000,8013,4406,987
2001,7955,4417,1034
2002,7952,4435,1019
2003,7899,4450,1057
2004,7831,4470,1105
2005,7767,4476,1163
2006,7715,4482,1209
2007,7651,4478,1277
2008,7597,4456,1353
2009,7538,4476,1392
2010,7522,4479,1405
2011,7476,4444,1486
2012,7411,4437,1558
