year,n small,n medium,n large
2000,8015,4404,987
2001,7955,4420,1031
2002,7954,4439,1013
2003,7901,4449,1056
2004,7832,4470,1104
2005,7769,4477,1160
2006,7716,4486,1204
2007,7650,4487,1269
2008,7597,4462,1347
2009,7539,4478,1389
2010,7523,4481,1402
2011,7473,4449,1484
2012,7417,4431,1558
