year,n small,n medium,n large
2000,8031,4389,986
2001,7862,4453,1091
2002,7846,4481,1079
2003,7732,4508,1166
2004,7578,4533,1295
2005,7446,4516,1444
2006,7335,4526,1545
2007,7176,4523,1707
2008,7033,4509,1864
2009,6906,4522,1978
2010,6880,4523,2003
2011,6727,4489,2190
2012,6594,4445,2367
