year,n cattle,n beef,n dairy
2000,1857198,876338,564233
2001,1937459,925072,595509
2002,1941595,937943,586774
2003,2000007,991646,591483
2004,2092589,1049407,626007
2005,2192449,1111650,663315
2006,2265748,1178969,669295
2007,2380742,1252176,710722
2008,2506382,1332217,755927
2009,2593696,1419525,755933
2010,2626457,1452280,755939
2011,2779422,1553160,807555
2012,2947368,1664243,863908
