year,n small,n medium,n large
2000,8013,4402,991
2001,7953,4420,1033
2002,7952,4436,1018
2003,7905,4447,1054
2004,7838,4469,1099
2005,7785,4470,1151
2006,7741,4471,1194
2007,7681,4473,1252
2008,7644,4437,1325
2009,7599,4447,1360
2010,7587,4448,1371
2011,7548,4432,1426
2012,7500,4428,1478
