year,n small,n medium,n large
2000,8445,4175,786
2001,8827,3877,702
2002,9161,3635,610
2003,9378,3429,599
2004,9504,3293,609
2005,9590,3197,619
2006,9676,3107,623
2007,9763,3000,643
2008,9875,2881,650
2009,9964,2792,650
2010,10081,2698,627
2011,10156,2623,627
2012,10224,2541,641
