year,n small,n medium,n large
2000,8014,4403,989
2001,7955,4420,1031
2002,7953,4438,1015
2003,7903,4450,1053
2004,7834,4470,1102
2005,7766,4479,1161
2006,7712,4483,1211
2007,7648,4482,1276
2008,7597,4452,1357
2009,7541,4468,1397
2010,7526,4465,1415
2011,7477,4441,1488
2012,7419,4424,1563
