year,n cattle,n beef,n dairy
2000,1803436,848104,539312
2001,1791787,842457,533617
2002,1763379,830831,517015
2003,1760706,833807,511479
2004,1765486,837990,512195
2005,1770214,842042,513024
2006,1768364,846173,507183
2007,1773951,849975,509102
2008,1782981,856229,511987
2009,1780108,859518,505984
2010,1763441,849196,499798
2011,1764488,850813,499375
2012,1770031,855718,500109
