year,n small,n medium,n large
2000,8180,4318,908
2001,8268,4226,912
2002,8370,4153,883
2003,8395,4105,906
2004,8420,4046,940
2005,8420,4012,974
2006,8435,4005,966
2007,8469,3939,998
2008,8485,3883,1038
2009,8526,3827,1053
2010,8589,3776,1041
2011,8627,3719,1060
2012,8663,3652,1091
