year,n small,n medium,n large
2000,8188,4318,900
2001,8275,4225,906
2002,8399,4143,864
2003,8427,4086,893
2004,8439,4041,926
2005,8441,4004,961
2006,8462,3979,965
2007,8484,3916,1006
2008,8495,3858,1053
2009,8543,3794,1069
2010,8613,3738,1055
2011,8659,3671,1076
2012,8688,3604,1114
