year,n cattle,n beef,n dairy
2000,1803123,847721,539388
2001,1791381,842069,533601
2002,1762849,830306,517015
2003,1760054,833161,511474
2004,1764885,837354,512228
2005,1769916,841530,513237
2006,1768794,845986,507798
2007,1773952,849690,509386
2008,1782700,856008,511924
2009,1780159,859649,505900
2010,1762436,848354,499636
2011,1761803,848874,498644
2012,1766496,853358,498957
