year,n cattle,n beef,n dairy
2000,1860860,879616,564617
2001,1885283,895782,572874
2002,1878450,898056,563767
2003,1895743,914187,564929
2004,1921531,931551,573353
2005,1947779,949158,581994
2006,1965617,967115,581875
2007,1992867,985560,590680
2008,2019598,1003912,599059
2009,2039048,1022700,599721
2010,2040784,1023588,600569
2011,2068385,1042444,609314
2012,2096076,1061959,617490
