year,n cattle,n beef,n dairy
2000,1683072,767377,501100
2001,1578728,698597,466734
2002,1469847,636719,420499
2003,1411684,604051,395552
2004,1375039,581273,382072
2005,1347968,564872,371717
2006,1316581,550724,354803
2007,1296045,538336,346949
2008,1272446,525975,336025
2009,1247157,516600,320378
2010,1191870,484605,297416
2011,1176369,476027,290729
2012,1172322,475199,287645
