year,n small,n medium,n large
2000,8194,4313,899
2001,8281,4220,905
2002,8404,4140,862
2003,8429,4094,883
2004,8445,4057,904
2005,8457,4019,930
2006,8483,3991,932
2007,8505,3932,969
2008,8517,3889,1000
2009,8559,3837,1010
2010,8628,3781,997
2011,8655,3749,1002
2012,8683,3694,1029
