year,n small,n medium,n large
2000,8459,4167,780
2001,8867,3851,688
2002,9236,3573,597
2003,9471,3349,586
2004,9606,3191,609
2005,9695,3088,623
2006,9776,3004,626
2007,9878,2880,648
2008,9988,2761,657
2009,10092,2655,659
2010,10257,2548,601
2011,10341,2460,605
2012,10392,2385,629
