year,n small,n medium,n large
2000,8020,4399,987
2001,7964,4416,1026
2002,7968,4430,1008
2003,7927,4441,1038
2004,7869,4457,1080
2005,7814,4472,1120
2006,7771,4474,1161
2007,7719,4482,1205
2008,7677,4468,1261
2009,7629,4484,1293
2010,7619,4488,1299
2011,7587,4464,1355
2012,7543,4462,1401
