year,n small,n medium,n large
2000,8459,4169,778
2001,8865,3858,683
2002,9233,3585,588
2003,9467,3363,576
2004,9603,3206,597
2005,9689,3108,609
2006,9779,3014,613
2007,9878,2889,639
2008,9993,2759,654
2009,10094,2652,660
2010,10254,2552,600
2011,10342,2458,606
2012,10391,2392,623
