year,n small,n medium,n large
2000,8014,4401,991
2001,7957,4422,1027
2002,7954,4442,1010
2003,7905,4455,1046
2004,7845,4469,1092
2005,7792,4476,1138
2006,7752,4474,1180
2007,7703,4466,1237
2008,7662,4439,1305
2009,7611,4464,1331
2010,7599,4465,1342
2011,7567,4444,1395
2012,7523,4439,1444
