year,n small,n medium,n large
2000,8194,4312,900
2001,8278,4219,909
2002,8400,4140,866
2003,8433,4085,888
2004,8453,4044,909
2005,8460,4010,936
2006,8483,3984,939
2007,8504,3926,976
2008,8526,3872,1008
2009,8567,3825,1014
2010,8631,3775,1000
2011,8667,3731,1008
2012,8701,3667,1038
