year,n cattle,n beef,n dairy
2000,1683065,767347,501123
2001,1578708,698527,466784
2002,1469605,636578,420397
2003,1411283,603872,395328
2004,1374528,581060,381770
2005,1347209,564598,371226
2006,1315558,550355,354141
2007,1295114,538021,346323
2008,1271405,525518,335429
2009,1246238,516106,319942
2010,1190842,483908,297074
2011,1175193,475081,290489
2012,1170431,474277,286665
