year,n small,n medium,n large
2000,8459,4168,779
2001,8865,3857,684
2002,9236,3577,593
2003,9469,3357,580
2004,9605,3194,607
2005,9699,3090,617
2006,9779,3010,617
2007,9878,2893,635
2008,9989,2772,645
2009,10095,2659,652
2010,10260,2552,594
2011,10342,2465,599
2012,10396,2395,615
