year,n small,n medium,n large
2000,8179,4320,907
2001,8268,4227,911
2002,8368,4156,882
2003,8396,4105,905
2004,8419,4049,938
2005,8420,4017,969
2006,8433,4002,971
2007,8462,3936,1008
2008,8478,3888,1040
2009,8517,3834,1055
2010,8574,3786,1046
2011,8610,3744,1052
2012,8643,3685,1078
