year,n cattle,n beef,n dairy
2000,1857193,876346,564220
2001,1937202,924985,595342
2002,1940965,937735,586355
2003,1998786,991080,590831
2004,2090132,1048197,624784
2005,2188835,1109923,661469
2006,2260805,1176594,666768
2007,2374232,1249133,707327
2008,2497713,1328198,751379
2009,2583947,1414428,751383
2010,2615871,1446348,751387
2011,2766274,1545867,801829
2012,2930707,1655150,856500
