year,n small,n medium,n large
2000,8016,4401,989
2001,7956,4420,1030
2002,7956,4435,1015
2003,7903,4448,1055
2004,7832,4469,1105
2005,7770,4476,1160
2006,7715,4482,1209
2007,7651,4483,1272
2008,7599,4459,1348
2009,7541,4472,1393
2010,7523,4478,1405
2011,7468,4458,1480
2012,7414,4430,1562
