year,n small,n medium,n large
2000,8029,4390,987
2001,7856,4450,1100
2002,7847,4471,1088
2003,7729,4509,1168
2004,7579,4531,1296
2005,7440,4527,1439
2006,7326,4558,1522
2007,7171,4562,1673
2008,7036,4553,1817
2009,6934,4552,1920
2010,6912,4551,1943
2011,6773,4487,2146
2012,6627,4436,2343
