year,n small,n medium,n large
2000,8445,4174,787
2001,8825,3879,702
2002,9170,3626,610
2003,9375,3435,596
2004,9500,3298,608
2005,9577,3216,613
2006,9658,3139,609
2007,9736,3041,629
2008,9840,2920,646
2009,9939,2829,638
2010,10064,2732,610
2011,10132,2666,608
2012,10194,2589,623
