year,n cattle,n beef,n dairy
2000,1802701,847480,539214
2001,1790630,841600,533334
2002,1762075,829829,516736
2003,1759217,832648,511171
2004,1764130,836952,511898
2005,1768696,840881,512689
2006,1767079,845067,507022
2007,1772603,849152,508589
2008,1781431,855477,511194
2009,1778107,858329,505190
2010,1761086,847323,499341
2011,1761133,848303,498565
2012,1765795,852613,499014
