year,n small,n medium,n large
2000,8460,4168,778
2001,8867,3855,684
2002,9236,3579,591
2003,9470,3357,579
2004,9606,3197,603
2005,9698,3095,613
2006,9776,3017,613
2007,9880,2895,631
2008,9987,2775,644
2009,10094,2661,651
2010,10258,2561,587
2011,10340,2475,591
2012,10401,2397,608
