year,n small,n medium,n large
2000,8442,4178,786
2001,8831,3872,703
2002,9168,3630,608
2003,9387,3425,594
2004,9509,3294,603
2005,9589,3207,610
2006,9673,3128,605
2007,9767,3014,625
2008,9872,2901,633
2009,9966,2801,639
2010,10090,2708,608
2011,10161,2641,604
2012,10216,2569,621
