year,n small,n medium,n large
2000,8428,4185,793
2001,8811,3890,705
2002,9149,3638,619
2003,9365,3428,613
2004,9487,3290,629
2005,9564,3201,641
2006,9645,3118,643
2007,9727,3016,663
2008,9838,2909,659
2009,9925,2814,667
2010,10047,2729,630
2011,10123,2651,632
2012,10178,2585,643
