year,n cattle,n beef,n dairy
2000,1798361,845028,537328
2001,1784932,838110,531129
2002,1746359,824653,506205
2003,1741524,826336,499800
2004,1744813,829572,499970
2005,1747664,832337,500210
2006,1744012,835341,493688
2007,1747078,837466,494764
2008,1754225,842476,497001
2009,1750535,844547,491392
2010,1732727,832624,485660
2011,1731754,833073,484390
2012,1735257,836890,484174
