year,n small,n medium,n large
2000,8459,4167,780
2001,8865,3855,686
2002,9234,3577,595
2003,9464,3358,584
2004,9601,3198,607
2005,9691,3100,615
2006,9775,3015,616
2007,9870,2902,634
2008,9985,2775,646
2009,10091,2665,650
2010,10252,2563,591
2011,10334,2480,592
2012,10392,2402,612
