year,n cattle,n beef,n dairy
2000,1863998,881679,565692
2001,1889917,898732,574558
2002,1886235,902788,566820
2003,1905949,920141,569181
2004,1933988,938912,578449
2005,1962736,958056,588053
2006,1983809,977652,589530
2007,2013342,997569,599146
2008,2042567,1017579,608361
2009,2063409,1037816,608966
2010,2067546,1041058,609861
2011,2097096,1061281,619188
2012,2127295,1082413,628255
