year,n cattle,n beef,n dairy
2000,1682984,767279,501112
2001,1578546,698447,466706
2002,1469293,636493,420176
2003,1410956,603791,395090
2004,1374125,580971,381467
2005,1346823,564527,370924
2006,1315180,550326,353807
2007,1294593,537911,345929
2008,1270773,525406,334928
2009,1245658,516044,319442
2010,1190244,483907,296497
2011,1174489,475201,289685
2012,1169981,474087,286423
