year,n cattle,n beef,n dairy
2000,1851798,872397,562774
2001,1886958,896944,573387
2002,1881010,902020,562363
2003,1907750,927294,563829
2004,1944281,953348,574306
2005,1982244,980328,585289
2006,2010108,1008195,585286
2007,2049734,1036816,596291
2008,2090612,1066391,607594
2009,2120925,1096658,607640
2010,2122183,1097789,607767
2011,2163678,1128062,618989
2012,2205140,1158919,629594
