year,n cattle,n beef,n dairy
2000,1696404,776635,505017
2001,1599950,713606,472686
2002,1499530,656863,429703
2003,1445499,626350,406698
2004,1411772,605244,394439
2005,1388227,590402,386017
2006,1360241,577309,371406
2007,1341581,565727,364591
2008,1320712,553960,355777
2009,1297349,544513,342096
2010,1257891,520623,326805
2011,1242995,512146,320591
2012,1237345,509726,317489
