year,n cattle,n beef,n dairy
2000,1858724,877516,564581
2001,1931823,921563,593633
2002,1934148,932356,585165
2003,1985390,979417,589346
2004,2065985,1029196,620162
2005,2151424,1081923,652874
2006,2211560,1137610,657323
2007,2305411,1196706,692078
2008,2405158,1259560,728971
2009,2471603,1325937,729039
2010,2492518,1346707,729184
2011,2602268,1417555,768086
2012,2717230,1492069,808277
