year,n cattle,n beef,n dairy
2000,1798401,845039,537359
2001,1785320,838345,531279
2002,1746815,824982,506322
2003,1742265,826841,500022
2004,1745695,830202,500202
2005,1748695,833184,500373
2006,1744408,835834,493579
2007,1747796,838154,494781
2008,1754787,842885,497150
2009,1750690,844871,491229
2010,1731823,832219,485178
2011,1730591,832120,484204
2012,1733760,835034,484561
