year,n small,n medium,n large
2000,8010,4407,989
2001,7955,4419,1032
2002,7952,4437,1017
2003,7903,4448,1055
2004,7834,4473,1099
2005,7778,4477,1151
2006,7736,4476,1194
2007,7687,4466,1253
2008,7645,4454,1307
2009,7597,4472,1337
2010,7584,4478,1344
2011,7542,4452,1412
2012,7494,4445,1467
