year,n small,n medium,n large
2000,8042,4386,978
2001,7960,4417,1029
2002,7960,4437,1009
2003,7897,4464,1045
2004,7802,4499,1105
2005,7717,4526,1163
2006,7660,4545,1201
2007,7579,4567,1260
2008,7508,4559,1339
2009,7435,4597,1374
2010,7429,4600,1377
2011,7364,4593,1449
2012,7300,4583,1523
