year,n small,n medium,n large
2000,8014,4401,991
2001,7956,4418,1032
2002,7954,4438,1014
2003,7909,4446,1051
2004,7841,4471,1094
2005,7785,4474,1147
2006,7740,4483,1183
2007,7679,4490,1237
2008,7639,4474,1293
2009,7594,4489,1323
2010,7584,4488,1334
2011,7546,4465,1395
2012,7502,4458,1446
