year,n small,n medium,n large
2000,8022,4399,985
2001,7966,4413,1027
2002,7970,4429,1007
2003,7930,4435,1041
2004,7874,4449,1083
2005,7819,4462,1125
2006,7785,4458,1163
2007,7732,4464,1210
2008,7695,4447,1264
2009,7649,4464,1293
2010,7638,4472,1296
2011,7601,4451,1354
2012,7560,4442,1404
