year,n small,n medium,n large
2000,8441,4179,786
2001,8829,3874,703
2002,9167,3629,610
2003,9392,3418,596
2004,9512,3287,607
2005,9600,3192,614
2006,9677,3114,615
2007,9771,2998,637
2008,9882,2882,642
2009,9972,2798,636
2010,10099,2705,602
2011,10158,2654,594
2012,10216,2580,610
