year,n small,n medium,n large
2000,8429,4181,796
2001,8803,3889,714
2002,9144,3638,624
2003,9353,3441,612
2004,9482,3294,630
2005,9566,3204,636
2006,9644,3117,645
2007,9717,3024,665
2008,9824,2919,663
2009,9914,2826,666
2010,10035,2741,630
2011,10107,2667,632
2012,10148,2621,637
